date,region,search_interest,delivery_orders,ride_requests,freelance_jobs,active_users,urban_activity
2023-12-04,Makkah,34.3,3694,4106,223,15270,36.8
2023-12-04,Riyadh,50.6,4297,6039,293,21149,57.5
2023-12-05,Dammam,35.0,3126,4070,218,13988,40.0
2023-12-05,Jeddah,39.8,4228,,252,20099,48.4
2023-12-05,Madinah,,2943,3531,187,13161,35.8
2023-12-05,Makkah,35.0,3248,4113,198,15942,37.7
2023-12-05,Riyadh,51.8,4386,5408,280,19898,54.2
2023-12-06,Dammam,35.6,3443,3991,227,15300,40.4
2023-12-06,Jeddah,48.6,4165,5048,276,18007,48.8
2023-12-06,Madinah,31.8,2622,3938,184,13924,34.9
2023-12-06,Makkah,38.4,3601,4485,220,16849,41.7
2023-12-06,Riyadh,45.7,4614,6206,286,21124,
2023-12-07,Dammam,39.2,3912,4938,192,15742,40.7
2023-12-07,Jeddah,48.4,4524,6389,263,20497,56.4
2023-12-07,Madinah,30.0,3393,4148,175,17117,41.4
2023-12-07,Makkah,44.6,4153,5216,206,16939,50.5
2023-12-07,Riyadh,57.4,5561,6512,259,22958,69.1
2023-12-08,Dammam,40.0,3506,4925,203,19184,47.9
2023-12-08,Jeddah,46.7,4661,5905,265,21613,55.8
2023-12-08,Madinah,37.2,3099,4533,184,14147,39.5
2023-12-08,Makkah,43.7,4268,4804,210,16731,50.5
2023-12-08,Riyadh,58.3,5280,6290,271,21834,63.8
2023-12-09,Dammam,35.6,3034,3904,215,15555,36.4
2023-12-09,Jeddah,41.2,4168,5124,248,18289,52.6
2023-12-09,Madinah,27.2,2728,3371,188,13201,35.0
2023-12-09,Makkah,34.7,3246,4071,226,15725,39.7
2023-12-09,Riyadh,48.2,5020,5755,303,20762,60.1
2023-12-10,Dammam,34.0,,4445,195,14637,38.6
2023-12-10,Jeddah,40.0,3667,5637,237,18751,48.1
2023-12-10,Madinah,31.7,2708,3387,188,12731,32.8
2023-12-10,Makkah,33.6,3514,4510,218,16908,36.8
2023-12-10,Riyadh,48.3,4741,6147,300,22298,54.1
2023-12-11,Dammam,33.7,3370,4185,209,14679,33.1
2023-12-11,Jeddah,42.9,3750,4832,261,16240,49.7
2023-12-11,Madinah,28.9,2923,3327,180,13157,33.5
2023-12-11,Makkah,37.5,3353,4653,207,14598,43.5
2023-12-11,Riyadh,53.9,4167,5425,278,21072,54.5
2023-12-12,Dammam,33.7,2594,4157,218,,36.8
2023-12-12,Jeddah,41.0,4069,5054,265,19470,52.2
2023-12-12,Madinah,29.4,3165,3980,179,13854,32.5
2023-12-12,Makkah,38.2,,4531,225,13732,42.9
2023-12-12,Riyadh,48.2,4754,5148,277,18607,51.6
2023-12-13,Dammam,35.7,3598,3729,195,12878,37.7
2023-12-13,Jeddah,46.2,3904,5149,255,18359,47.5
2023-12-13,Madinah,30.1,3138,3972,180,13383,35.1
2023-12-13,Makkah,36.4,3485,4242,194,14609,41.9
2023-12-13,Riyadh,50.2,4664,6150,267,23365,55.8
2023-12-14,Dammam,35.3,3948,4896,,17950,41.8
2023-12-14,Jeddah,48.4,4450,6165,,20369,63.9
2023-12-14,Madinah,38.9,3206,4261,187,15749,36.4
2023-12-14,Makkah,43.9,3959,5146,217,19050,50.5
2023-12-14,Riyadh,63.3,5610,6843,276,23291,64.4
2023-12-15,Dammam,40.3,,,195,15645,
2023-12-15,Jeddah,52.1,4704,,253,22137,60.0
2023-12-15,Madinah,34.3,3429,4164,181,16613,43.2
2023-12-15,Makkah,44.3,4191,5205,,16408,48.9
2023-12-15,Riyadh,57.4,5551,7624,262,26013,59.5
2023-12-16,Dammam,30.7,3207,3844,205,14607,40.2
2023-12-16,Jeddah,41.0,4033,5512,273,17748,43.4
2023-12-16,Madinah,29.7,2962,3423,185,13397,33.1
2023-12-16,Makkah,32.2,3378,4409,214,15676,39.2
2023-12-16,Riyadh,49.2,4308,6159,289,20446,53.4
2023-12-17,Dammam,34.1,3151,4023,183,15701,40.3
2023-12-17,Jeddah,44.1,4132,4624,231,17549,46.5
2023-12-17,Madinah,30.8,2905,3211,176,13068,37.6
2023-12-17,Makkah,40.1,3219,4030,213,14709,40.8
2023-12-17,Riyadh,48.8,4289,5984,279,19415,57.1
2023-12-18,Dammam,33.9,3308,4130,196,14501,39.6
2023-12-18,Jeddah,49.4,4066,5409,267,17670,48.4
2023-12-18,Madinah,33.1,2935,3652,170,14351,34.4
2023-12-18,Makkah,37.6,3113,4691,235,15555,42.2
2023-12-18,Riyadh,51.4,4409,5986,321,21120,54.5
2023-12-19,Dammam,34.2,3458,3906,207,16481,41.8
2023-12-19,Jeddah,42.4,4194,5097,257,18214,50.2
2023-12-19,Madinah,28.7,2820,3447,191,13340,35.0
2023-12-19,Makkah,34.6,3319,4674,211,15624,41.6
2023-12-19,Riyadh,47.9,4447,5813,262,21409,59.1
2023-12-20,Dammam,32.9,3192,4327,218,13208,39.1
2023-12-20,Jeddah,41.0,4382,5306,257,19413,53.4
2023-12-20,Madinah,31.5,2940,3437,177,14110,34.2
2023-12-20,Makkah,,3350,4427,210,15313,43.3
2023-12-20,Riyadh,52.2,4505,5912,310,19189,53.1
2023-12-21,Dammam,40.0,3552,,198,17227,43.8
2023-12-21,Jeddah,50.3,4397,6831,220,22201,57.9
2023-12-21,Madinah,32.5,3357,4052,179,14981,42.7
2023-12-21,Makkah,37.2,4275,5522,223,19420,53.3
2023-12-21,Riyadh,58.4,4798,6592,289,23869,62.1
2023-12-22,Dammam,38.9,3743,4196,212,18734,43.6
2023-12-22,Jeddah,50.3,4605,5867,257,20135,53.6
2023-12-22,Madinah,36.6,3394,4527,181,15819,43.7
2023-12-22,Makkah,44.5,3928,4628,216,19633,48.9
2023-12-22,Riyadh,56.1,6078,6720,275,23578,62.5
2023-12-23,Dammam,36.5,3006,4006,222,14083,39.6
2023-12-23,Jeddah,41.8,3952,4693,233,18085,53.8
2023-12-23,Madinah,30.6,2907,3738,168,13034,32.4
2023-12-23,Makkah,33.9,3344,4554,224,15589,39.3
2023-12-23,Riyadh,,4504,6261,302,21555,57.7
2023-12-24,Dammam,35.4,3288,4283,198,14881,38.2
2023-12-24,Jeddah,42.0,4043,5386,213,20094,51.4
2023-12-24,Madinah,29.0,2770,3470,191,12620,36.5
2023-12-24,Makkah,34.7,3409,4303,211,15228,41.4
2023-12-24,Riyadh,50.0,4203,,326,22221,51.6
2023-12-25,Dammam,32.6,3127,4101,208,14014,40.6
2023-12-25,Jeddah,42.4,3575,4861,253,18849,44.3
2023-12-25,Madinah,29.9,2906,3661,181,,35.1
2023-12-25,Makkah,35.4,3138,4506,238,17950,41.4
2023-12-25,Riyadh,43.5,4463,6389,258,23199,
2023-12-26,Dammam,,3473,4593,202,16004,34.7
2023-12-26,Jeddah,43.1,3989,5147,277,20107,49.9
2023-12-26,Madinah,30.9,2793,4124,187,13736,37.1
2023-12-26,Makkah,,3428,4133,222,16848,38.6
2023-12-26,Riyadh,52.2,4586,6195,305,20914,62.8
2023-12-27,Dammam,38.7,3246,4269,198,14219,33.9
2023-12-27,Jeddah,44.8,4075,4348,248,19011,52.5
2023-12-27,Madinah,30.5,2786,3788,171,12980,33.5
2023-12-27,Makkah,32.6,3180,3810,218,14275,44.3
2023-12-27,Riyadh,50.7,4477,5319,312,22691,57.0
2023-12-28,Dammam,40.0,3513,4753,208,18793,48.2
2023-12-28,Jeddah,51.8,4745,6103,275,20917,61.3
2023-12-28,Madinah,35.7,3416,4304,175,16077,37.6
2023-12-28,Makkah,45.4,4360,5770,217,18802,47.1
2023-12-28,Riyadh,56.0,5505,7152,316,25967,71.2
2023-12-29,Dammam,42.0,,4827,198,16025,46.1
2023-12-29,Jeddah,52.4,4912,6056,271,22897,
2023-12-29,Madinah,37.5,3190,4167,182,15154,38.5
2023-12-29,Makkah,41.8,4350,4829,228,18787,48.4
2023-12-29,Riyadh,60.6,5298,7011,287,27053,67.5
2023-12-30,Dammam,37.2,3408,4213,214,14030,37.7
2023-12-30,Jeddah,44.2,3946,5265,249,,49.1
2023-12-30,Madinah,32.8,2861,3522,197,14475,37.2
2023-12-30,Makkah,35.2,,4863,227,14500,38.0
2023-12-30,Riyadh,51.8,4144,6088,323,18706,55.4
2023-12-31,Dammam,33.3,3473,3959,239,15861,36.2
2023-12-31,Jeddah,41.4,3934,4756,279,18564,51.8
2023-12-31,Madinah,33.1,2892,4097,173,14926,33.4
2023-12-31,Makkah,39.6,3311,4056,234,16758,41.0
2023-12-31,Riyadh,48.7,4897,5979,,21624,52.2
2024-01-01,Dammam,36.2,3229,4328,201,15371,39.9
2024-01-01,Jeddah,46.2,4020,5300,234,17958,49.5
2024-01-01,Madinah,29.3,2882,3362,187,12560,30.2
2024-01-01,Makkah,37.8,3546,4482,243,16379,39.8
2024-01-01,Riyadh,52.5,5316,5961,288,,63.1
2024-01-02,Dammam,33.2,3322,4438,215,,36.0
2024-01-02,Jeddah,44.2,3935,5349,229,19402,44.8
2024-01-02,Madinah,28.6,2680,3974,176,13456,35.6
2024-01-02,Makkah,38.1,3745,4504,210,14931,45.8
2024-01-02,Riyadh,47.3,4164,5802,269,21723,56.8
2024-01-03,Dammam,33.4,2902,4081,210,14682,38.1
2024-01-03,Jeddah,40.4,4367,6035,271,18070,50.0
2024-01-03,Madinah,29.0,2924,3923,,13236,32.9
2024-01-03,Makkah,40.2,3184,4716,225,15065,40.8
2024-01-03,Riyadh,50.9,,5697,320,20274,57.1
2024-01-04,Dammam,39.1,3782,4866,203,16263,51.8
2024-01-04,Jeddah,49.3,4854,5867,260,22874,48.6
2024-01-04,Madinah,36.5,3491,4127,186,16625,38.6
2024-01-04,Makkah,42.9,4012,5493,204,18452,49.8
2024-01-04,Riyadh,,5931,6455,279,23676,67.2
2024-01-05,Dammam,45.5,3918,4951,,18974,48.8
2024-01-05,Jeddah,51.8,4861,5983,283,21057,56.4
2024-01-05,Madinah,38.7,3050,4350,172,15199,41.3
2024-01-05,Makkah,42.6,3912,5172,260,18506,47.6
2024-01-05,Riyadh,59.3,5773,6848,331,24185,65.5
2024-01-06,Dammam,36.8,3207,3902,188,15405,37.2
2024-01-06,Jeddah,45.4,4077,5755,252,18533,49.7
2024-01-06,Madinah,31.3,3190,3543,195,13263,32.6
2024-01-06,Makkah,38.9,3576,4486,236,14101,41.7
2024-01-06,Riyadh,49.2,,6510,296,22225,53.9
2024-01-07,Dammam,35.0,3521,4427,208,14964,39.8
2024-01-07,Jeddah,43.4,3919,5239,266,18263,50.3
2024-01-07,Madinah,30.2,2770,3332,202,13949,35.0
2024-01-07,Makkah,37.4,3558,4408,246,16594,39.2
2024-01-07,Riyadh,50.3,4169,5921,327,,51.7
2024-01-08,Dammam,33.5,3195,4408,246,14449,40.9
2024-01-08,Jeddah,43.5,3935,5908,271,20365,
2024-01-08,Madinah,25.7,3129,4330,191,12382,34.1
2024-01-08,Makkah,36.5,3784,4889,229,16473,44.3
2024-01-08,Riyadh,48.6,4911,5443,308,21853,61.4
2024-01-09,Dammam,35.2,3071,3867,222,13923,41.1
2024-01-09,Jeddah,46.2,4861,5127,261,,54.0
2024-01-09,Madinah,30.4,3091,3393,200,12380,35.1
2024-01-09,Makkah,,3683,4968,243,17632,41.3
2024-01-09,Riyadh,51.2,5298,6366,319,21742,55.2
2024-01-10,Dammam,37.6,3241,3998,,15813,42.1
2024-01-10,Jeddah,43.1,4354,5642,296,17641,52.6
2024-01-10,Madinah,29.5,2817,3927,193,13218,30.7
2024-01-10,Makkah,41.1,3506,4457,193,15746,44.1
2024-01-10,Riyadh,52.2,4405,6242,,21058,
2024-01-11,Dammam,43.3,3772,4780,214,15171,41.6
2024-01-11,Jeddah,54.1,4736,7068,252,21806,61.4
2024-01-11,Madinah,38.3,,3765,194,15951,41.4
2024-01-11,Makkah,47.0,3507,5199,226,18192,48.5
2024-01-11,Riyadh,57.3,5182,7687,275,26110,70.1
2024-01-12,Dammam,44.8,3916,4969,201,16176,50.0
2024-01-12,Jeddah,52.5,5336,6768,285,21338,55.4
2024-01-12,Madinah,38.1,3514,4395,208,15747,40.3
2024-01-12,Makkah,45.3,3918,5284,211,18324,47.6
2024-01-12,Riyadh,56.8,4939,8007,302,26812,68.7
2024-01-13,Dammam,35.5,3455,3828,220,14717,36.8
2024-01-13,Jeddah,48.0,4341,5957,282,18110,50.1
2024-01-13,Madinah,30.6,3024,3889,185,12752,33.4
2024-01-13,Makkah,35.0,3325,4689,236,16329,
2024-01-13,Riyadh,52.5,4955,5641,337,21798,54.6
2024-01-14,Dammam,35.5,3612,4233,170,14065,41.7
2024-01-14,Jeddah,42.0,4379,5571,269,18501,53.8
2024-01-14,Madinah,33.1,2768,3905,200,14156,39.3
2024-01-14,Makkah,39.3,3702,4860,250,15819,45.0
2024-01-14,Riyadh,48.6,4796,6060,276,22237,59.2
2024-01-15,Dammam,39.2,3091,4519,194,14490,39.6
2024-01-15,Jeddah,45.8,3718,5185,255,16589,51.8
2024-01-15,Madinah,,2853,3752,,13675,
2024-01-15,Makkah,39.3,3838,4469,232,16043,43.6
2024-01-15,Riyadh,58.5,4779,5921,317,21792,59.7
2024-01-16,Dammam,37.0,3378,4318,209,,38.3
2024-01-16,Jeddah,45.2,4540,5283,,17941,47.8
2024-01-16,Madinah,32.1,2779,3684,183,13681,36.0
2024-01-16,Makkah,39.9,3601,4267,219,,43.5
2024-01-16,Riyadh,49.1,4639,6082,335,20965,52.5
2024-01-17,Dammam,34.1,3169,4711,214,14337,38.4
2024-01-17,Jeddah,46.0,4073,5805,250,19803,55.5
2024-01-17,Madinah,31.8,3077,3610,185,11390,37.6
2024-01-17,Makkah,39.7,,3912,226,15674,47.8
2024-01-17,Riyadh,52.5,5071,6208,326,20143,55.3
2024-01-18,Dammam,40.9,3882,5153,192,18250,50.6
2024-01-18,Jeddah,,5051,6070,304,20768,61.3
2024-01-18,Madinah,38.3,3570,4531,170,16692,39.2
2024-01-18,Makkah,44.1,4478,5642,236,18081,48.2
2024-01-18,Riyadh,64.6,5467,6735,351,,68.1
2024-01-19,Dammam,41.3,4116,5060,200,17030,48.7
2024-01-19,Jeddah,52.6,5618,5632,275,22368,61.5
2024-01-19,Madinah,41.5,3421,4908,192,16327,45.9
2024-01-19,Makkah,41.5,4418,4726,250,18010,55.2
2024-01-19,Riyadh,65.8,6311,7872,303,26351,60.9
2024-01-20,Dammam,35.0,3536,4253,200,15553,40.1
2024-01-20,Jeddah,46.0,4356,4772,270,19879,52.0
2024-01-20,Madinah,31.4,3010,3695,183,12275,39.2
2024-01-20,Makkah,36.8,3295,4881,221,16115,46.6
2024-01-20,Riyadh,50.8,5027,5865,336,21056,61.5
2024-01-21,Dammam,32.9,3189,4292,231,15256,40.8
2024-01-21,Jeddah,46.4,4315,5357,281,,51.9
2024-01-21,Madinah,33.8,2849,3930,186,12670,36.2
2024-01-21,Makkah,38.9,3498,4719,209,15645,47.9
2024-01-21,Riyadh,53.0,4869,6162,291,22080,54.1
2024-01-22,Dammam,38.5,3221,4598,217,16404,41.0
2024-01-22,Jeddah,47.6,4383,5134,283,20634,51.9
2024-01-22,Madinah,27.3,2771,3882,177,14057,31.8
2024-01-22,Makkah,40.1,,4267,232,15365,40.2
2024-01-22,Riyadh,49.5,5154,6093,295,21904,57.0
2024-01-23,Dammam,39.1,3481,4160,229,14763,36.3
2024-01-23,Jeddah,43.7,4300,4801,282,19200,46.5
2024-01-23,Madinah,32.5,3155,3826,199,13278,34.2
2024-01-23,Makkah,38.5,3610,4611,231,16554,43.0
2024-01-23,Riyadh,57.9,5129,5286,272,21978,51.9
2024-01-24,Dammam,33.0,3126,4398,201,16186,40.0
2024-01-24,Jeddah,46.8,4115,5486,261,19467,51.7
2024-01-24,Madinah,33.5,2926,3766,197,14345,34.6
2024-01-24,Makkah,38.3,3742,4709,243,15796,44.4
2024-01-24,Riyadh,47.5,4910,6259,285,20333,63.7
2024-01-25,Dammam,45.6,4441,5105,210,18227,
2024-01-25,Jeddah,51.0,5092,6553,288,23124,58.9
2024-01-25,Madinah,38.8,3328,4539,198,16011,42.6
2024-01-25,Makkah,42.3,4279,5496,220,20735,59.8
2024-01-25,Riyadh,63.3,5389,6647,321,25909,64.5
2024-01-26,Dammam,40.9,4152,5376,214,17659,46.1
2024-01-26,Jeddah,48.4,5237,5972,336,24636,63.1
2024-01-26,Madinah,38.3,3450,4730,170,15660,40.5
2024-01-26,Makkah,47.5,4413,5348,230,20552,55.5
2024-01-26,Riyadh,62.8,5359,7601,297,28863,
2024-01-27,Dammam,35.6,3646,4538,212,14788,44.7
2024-01-27,Jeddah,46.7,4098,5602,268,20190,54.4
2024-01-27,Madinah,30.5,3162,3732,192,15467,36.6
2024-01-27,Makkah,36.8,4017,5233,239,16859,43.3
2024-01-27,Riyadh,50.7,4914,6647,350,24262,57.1
2024-01-28,Dammam,37.6,3325,4235,208,14404,38.4
2024-01-28,Jeddah,,4226,5124,260,19016,
2024-01-28,Madinah,33.8,,3964,196,12330,38.8
2024-01-28,Makkah,35.4,,4797,226,16731,45.2
2024-01-28,Riyadh,60.3,5311,6573,326,24779,57.7
2024-01-29,Dammam,33.9,3534,3843,204,17536,42.1
2024-01-29,Jeddah,44.6,3996,4903,,19592,49.9
2024-01-29,Madinah,32.9,2902,3748,207,13021,36.5
2024-01-29,Makkah,38.8,3681,4753,243,16828,44.5
2024-01-29,Riyadh,54.3,4975,6482,338,20512,66.9
2024-01-30,Dammam,38.2,3302,4499,205,14271,40.0
2024-01-30,Jeddah,45.0,4238,5418,303,20540,50.4
2024-01-30,Madinah,33.6,2991,3927,207,14607,38.2
2024-01-30,Makkah,38.4,3469,4605,234,,46.9
2024-01-30,Riyadh,48.6,4469,5909,304,22674,63.5
2024-01-31,Dammam,37.8,3285,4828,222,14847,43.8
2024-01-31,Jeddah,48.6,4058,4901,300,20410,51.7
2024-01-31,Madinah,35.0,2945,3822,198,14429,39.1
2024-01-31,Makkah,42.3,4005,4214,231,16262,45.6
2024-01-31,Riyadh,50.9,5437,6146,333,22867,58.7
2024-02-01,Dammam,49.1,,5039,221,18496,48.7
2024-02-01,Jeddah,56.6,4875,7469,266,22355,68.8
2024-02-01,Madinah,40.9,3649,4928,212,16521,38.5
2024-02-01,Makkah,46.7,4647,5290,266,17511,47.0
2024-02-01,Riyadh,57.1,5307,7437,304,28414,67.5
2024-02-02,Dammam,43.3,3457,5411,232,17627,44.4
2024-02-02,Jeddah,55.6,4976,6865,274,23827,60.2
2024-02-02,Madinah,37.7,3423,4943,209,16032,43.5
2024-02-02,Makkah,48.3,4335,,242,18902,49.7
2024-02-02,Riyadh,65.2,5690,7597,289,25635,71.4
2024-02-03,Dammam,38.2,3096,4449,227,17001,41.4
2024-02-03,Jeddah,47.8,,5135,283,21056,48.7
2024-02-03,Madinah,30.4,3160,4049,189,13813,35.0
2024-02-03,Makkah,38.0,3552,5033,221,18187,38.5
2024-02-03,Riyadh,60.0,4814,6163,329,23772,58.9
2024-02-04,Dammam,40.3,3655,4351,205,16231,39.5
2024-02-04,Jeddah,50.9,4599,5598,298,18324,49.7
2024-02-04,Madinah,35.5,2976,4228,210,13150,39.3
2024-02-04,Makkah,34.5,3622,4469,250,15360,
2024-02-04,Riyadh,53.2,5260,5708,334,23062,59.2
2024-02-05,Dammam,37.9,3141,4789,225,18048,42.5
2024-02-05,Jeddah,49.1,4058,4804,273,20493,48.2
2024-02-05,Madinah,33.8,2897,4116,195,13734,37.1
2024-02-05,Makkah,44.4,3980,4914,,17368,42.9
2024-02-05,Riyadh,56.1,4744,5861,337,21184,64.6
2024-02-06,Dammam,38.7,3305,4131,208,16172,40.2
2024-02-06,Jeddah,44.6,4272,5351,289,20810,46.9
2024-02-06,Madinah,33.9,,3914,215,13113,40.2
2024-02-06,Makkah,40.6,3608,4705,218,16491,47.6
2024-02-06,Riyadh,43.9,5166,6313,352,23189,
2024-02-07,Dammam,37.0,3329,4773,233,16548,40.0
2024-02-07,Jeddah,50.8,4129,5091,270,18762,51.8
2024-02-07,Madinah,36.7,2972,4108,191,13727,36.6
2024-02-07,Makkah,39.8,4058,4504,236,17407,44.2
2024-02-07,Riyadh,57.8,4639,6710,314,24022,62.8
2024-02-08,Dammam,44.4,4128,5286,226,17116,45.8
2024-02-08,Jeddah,49.4,5163,6940,280,23881,67.5
2024-02-08,Madinah,35.8,3296,5141,195,15849,36.6
2024-02-08,Makkah,44.4,4553,5343,233,21007,49.5
2024-02-08,Riyadh,67.4,5843,8101,325,26149,
2024-02-09,Dammam,43.1,4069,5848,221,17511,49.4
2024-02-09,Jeddah,50.6,5763,,307,24687,62.0
2024-02-09,Madinah,32.9,3420,4331,202,17954,45.1
2024-02-09,Makkah,45.6,4833,5242,,19782,48.6
2024-02-09,Riyadh,64.4,5597,6897,350,28150,69.3
2024-02-10,Dammam,37.2,3216,4909,217,,39.2
2024-02-10,Jeddah,49.9,4463,5783,275,19881,51.8
2024-02-10,Madinah,32.6,,3541,188,14583,36.9
2024-02-10,Makkah,38.8,3217,5019,240,15882,46.1
2024-02-10,Riyadh,50.4,4980,6651,317,21173,58.4
2024-02-11,Dammam,37.6,3332,4141,211,16256,43.6
2024-02-11,Jeddah,46.6,4490,6131,280,18189,52.1
2024-02-11,Madinah,35.4,3033,3683,209,14670,38.9
2024-02-11,Makkah,,3527,4921,245,18405,44.0
2024-02-11,Riyadh,49.3,4874,6422,324,21180,56.6
2024-02-12,Dammam,37.4,3491,,202,16897,43.2
2024-02-12,Jeddah,46.0,4507,,281,19075,
2024-02-12,Madinah,35.7,2963,4381,176,14646,40.3
2024-02-12,Makkah,43.7,4252,4813,241,16993,45.7
2024-02-12,Riyadh,56.6,5155,6243,284,22024,60.4
2024-02-13,Dammam,38.2,,4855,230,18279,40.8
2024-02-13,Jeddah,42.3,4157,5502,250,20501,54.9
2024-02-13,Madinah,35.6,2976,3351,175,15994,35.0
2024-02-13,Makkah,41.4,3573,4782,255,17743,48.4
2024-02-13,Riyadh,55.2,5199,6025,355,24543,57.9
2024-02-14,Dammam,34.9,3878,4975,215,17381,40.3
2024-02-14,Jeddah,46.4,4631,5747,316,20711,56.4
2024-02-14,Madinah,31.5,3007,3780,210,14491,39.5
2024-02-14,Makkah,41.4,3677,4435,240,16710,48.5
2024-02-14,Riyadh,58.1,,,337,24311,63.7
2024-02-15,Dammam,45.6,3730,5242,211,21718,52.1
2024-02-15,Jeddah,58.2,5245,6232,277,22400,74.2
2024-02-15,Madinah,39.1,3665,4693,208,17191,44.3
2024-02-15,Makkah,46.9,4784,6100,232,19134,49.7
2024-02-15,Riyadh,61.9,6012,8122,317,26585,72.4
2024-02-16,Dammam,46.8,4239,5503,246,21662,51.0
2024-02-16,Jeddah,54.4,,7570,,25768,59.5
2024-02-16,Madinah,43.3,3131,5297,200,15565,
2024-02-16,Makkah,49.5,4855,5793,243,20586,59.8
2024-02-16,Riyadh,68.0,5303,7644,301,27953,
2024-02-17,Dammam,37.8,3858,4324,,15844,48.2
2024-02-17,Jeddah,43.0,4218,5579,278,21825,50.1
2024-02-17,Madinah,31.1,3220,4105,219,15750,41.1
2024-02-17,Makkah,42.2,3549,4561,232,16096,48.4
2024-02-17,Riyadh,56.5,5099,6540,355,24234,58.5
2024-02-18,Dammam,41.5,3815,5081,206,15171,41.8
2024-02-18,Jeddah,50.9,4343,5481,284,19895,53.2
2024-02-18,Madinah,35.4,3432,4118,194,,36.3
2024-02-18,Makkah,46.8,4335,4767,246,17673,51.1
2024-02-18,Riyadh,52.8,5078,6102,,23126,66.7
2024-02-19,Dammam,40.4,3459,4710,248,15848,43.9
2024-02-19,Jeddah,49.0,4694,5003,270,18838,60.6
2024-02-19,Madinah,34.6,3095,4072,218,13973,37.6
2024-02-19,Makkah,41.0,3886,4995,254,16833,43.5
2024-02-19,Riyadh,57.8,5396,7442,339,23360,59.0
2024-02-20,Dammam,36.4,3747,4783,208,16832,44.3
2024-02-20,Jeddah,51.8,,5650,296,21233,55.5
2024-02-20,Madinah,33.1,3032,3874,194,14440,34.6
2024-02-20,Makkah,39.1,3602,5310,256,19579,42.6
2024-02-20,Riyadh,56.2,,6409,,21419,60.4
2024-02-21,Dammam,43.5,3566,4571,232,16546,41.8
2024-02-21,Jeddah,45.9,4429,6100,309,22043,61.8
2024-02-21,Madinah,31.3,3522,3859,210,14391,35.7
2024-02-21,Makkah,37.6,3914,4734,244,15882,49.3
2024-02-21,Riyadh,52.9,,7020,327,24077,60.6
2024-02-22,Dammam,48.5,,5481,216,18850,49.3
2024-02-22,Jeddah,58.0,5509,7139,323,23229,59.6
2024-02-22,Madinah,39.9,3688,4904,219,17696,47.4
2024-02-22,Makkah,49.9,4623,5671,237,21797,49.7
2024-02-22,Riyadh,62.5,6252,7572,347,27451,69.9
2024-02-23,Dammam,46.7,4478,4817,237,21227,56.3
2024-02-23,Jeddah,56.8,5841,6648,287,22295,68.2
2024-02-23,Madinah,40.8,3654,5417,206,19081,47.0
2024-02-23,Makkah,46.3,5111,5419,232,22107,51.3
2024-02-23,Riyadh,,6018,7131,341,25842,77.3
2024-02-24,Dammam,38.7,3690,4087,220,17061,45.6
2024-02-24,Jeddah,44.7,4968,5266,275,18791,55.4
2024-02-24,Madinah,32.8,2798,4471,202,15162,40.5
2024-02-24,Makkah,38.3,3785,5179,264,14672,48.0
2024-02-24,Riyadh,52.8,5745,6697,342,24152,69.0
2024-02-25,Dammam,44.6,3504,4121,220,18567,43.1
2024-02-25,Jeddah,47.0,4063,6270,282,21848,61.0
2024-02-25,Madinah,35.3,2914,4331,203,14107,
2024-02-25,Makkah,43.0,3911,4891,263,19657,53.7
2024-02-25,Riyadh,55.8,4978,6360,345,23718,62.8
2024-02-26,Dammam,34.0,3640,4858,236,16167,46.3
2024-02-26,Jeddah,52.0,5002,5963,306,18045,53.9
2024-02-26,Madinah,33.6,3165,4473,204,14637,38.2
2024-02-26,Makkah,41.2,3894,4995,224,17306,47.0
2024-02-26,Riyadh,59.8,5366,6682,329,24778,59.9
2024-02-27,Dammam,42.7,3496,4365,228,16352,49.5
2024-02-27,Jeddah,46.5,4970,6248,269,19890,56.6
2024-02-27,Madinah,36.1,2881,4215,209,14330,39.7
2024-02-27,Makkah,42.9,3828,4874,238,,46.8
2024-02-27,Riyadh,50.7,5626,6596,337,22654,57.3
2024-02-28,Dammam,42.2,3353,4796,238,16430,42.1
2024-02-28,Jeddah,52.2,4282,6163,315,21855,52.4
2024-02-28,Madinah,34.9,3273,4340,212,13732,38.3
2024-02-28,Makkah,42.1,3789,5639,271,19698,47.1
2024-02-28,Riyadh,58.0,4668,6727,332,26316,63.2
2024-02-29,Dammam,48.6,4541,6047,230,19518,50.6
2024-02-29,Jeddah,59.2,,6982,296,25151,67.5
2024-02-29,Madinah,,3636,4837,220,18177,41.9
2024-02-29,Makkah,50.8,4818,6146,251,19942,52.2
2024-02-29,Riyadh,70.2,7159,7672,327,27479,80.5
2024-03-01,Dammam,47.0,3890,6100,236,21037,54.1
2024-03-01,Jeddah,61.5,5517,6916,271,25015,63.8
2024-03-01,Madinah,42.7,3595,4900,194,15670,46.0
2024-03-01,Makkah,52.3,4473,5722,231,22010,56.7
2024-03-01,Riyadh,60.8,6037,8285,333,,72.6
2024-03-02,Dammam,41.6,3508,5011,254,16536,44.4
2024-03-02,Jeddah,46.5,4656,6538,280,22421,54.8
2024-03-02,Madinah,35.8,2957,4333,223,14979,40.0
2024-03-02,Makkah,43.8,4068,5479,251,17781,47.5
2024-03-02,Riyadh,51.6,,6933,361,25192,64.0
2024-03-03,Dammam,41.0,3616,4823,235,17132,44.0
2024-03-03,Jeddah,53.5,4502,5998,317,20859,52.1
2024-03-03,Madinah,34.8,3256,4133,216,13929,
2024-03-03,Makkah,41.2,4159,5008,263,19789,45.6
